Driver,Trip,Time,Ax,Ay,Az,PitchRate,RollRate,YawRate,Pitch,Roll,Yaw,ImuTime
1,30,385,0.1721404,-0.0898913,9.797311,-0.2599874,-0.194255,0.02588236,-3.253833,-3.208323,27.84935,40.4341018054844
1,30,390,0.1787371,-0.1026879,9.812439,-0.2401101,-0.2436968,0.07873393,-3.254503,-3.207644,27.85321,40.4841036410425
1,30,395,0.2172682,-0.1315962,9.828301,-0.3547011,-0.2912493,0.07155,-3.261975,-3.210149,27.85708,40.5341054766006
1,30,400,0.2668419,-0.1429805,9.826095,-0.3288357,-0.2597642,-0.004602363,-3.269787,-3.211191,27.85709,40.5841073121587
1,30,405,0.3858517,-0.1502823,9.799944,-0.2359686,-0.1822574,-0.09027135,-3.276699,-3.20837,27.85257,40.6341091477168
1,30,410,0.7457035,-0.1648262,9.747165,-0.4203701,-0.1440189,-0.1351153,-3.303438,-3.204073,27.84635,40.6841109832749
1,30,415,1.077438,-0.1055182,9.732845,-0.7527726,-0.07977382,-0.06548799,-3.356064,-3.195145,27.84443,40.734112818833
1,30,420,1.233289,-0.04574673,9.778491,-0.9750754,0.1151351,-0.04557882,-3.423886,-3.174834,27.84401,40.7841146543912
1,30,425,1.286558,-0.07159238,9.826417,-0.9753534,0.14251,-0.08109637,-3.492945,-3.15383,27.84183,40.8341164899493
1,30,430,1.312266,-0.1112594,9.860419,-0.8077641,-0.04507093,-0.07327167,-3.553993,-3.143361,27.83961,40.8841183255074
1,30,435,1.322883,-0.111102,9.862884,-0.4428256,-0.2174701,0.0006384022,-3.596707,-3.14168,27.84006,40.9341201610655
1,30,440,1.314585,-0.07957227,9.832026,-0.1827042,-0.1010948,0.1523177,-3.625686,-3.133779,27.84733,40.9841219966236
1,30,445,1.315418,-0.05209827,9.799529,-0.1415391,0.09621841,0.4273271,-3.651815,-3.116212,27.8682,41.0341238321817
1,30,450,1.30422,-0.024351,9.786009,-0.2310238,0.1340797,0.5723405,-3.681574,-3.096544,27.89652,41.0841256677399
1,30,455,1.300529,0.009714074,9.792981,-0.1884948,0.05888055,0.6227972,-3.708828,-3.079878,27.92717,41.134127503298
1,30,460,1.274322,0.01991258,9.796554,-0.1966091,0.07213543,0.7516643,-3.735243,-3.062764,27.96427,41.1841293388561
1,30,465,1.209908,0.01137152,9.801033,-0.1341411,0.1471668,0.9285055,-3.756077,-3.042827,28.01007,41.2341311744142
1,30,470,1.154554,0.02820211,9.785851,-0.1211924,0.2475542,1.307152,-3.773601,-3.018775,28.07475,41.2841330099723
1,30,475,1.136402,0.07227721,9.762275,-0.06056494,0.3403327,1.66585,-3.786636,-2.990159,28.15715,41.3341348455305
1,30,480,1.125179,0.09205139,9.763025,-0.009977463,0.3344478,1.969053,-3.796025,-2.962402,28.25455,41.3841366810886
1,30,485,1.098344,0.08695877,9.771637,0.08329274,0.2366201,2.237755,-3.799289,-2.940669,28.36518,41.4341385166467
1,30,490,1.066948,0.08992931,9.785265,0.08511465,0.1376986,2.357623,-3.801235,-2.924254,28.48181,41.4841403522048
1,30,495,1.036608,0.1021042,9.803071,0.03332862,0.1800668,2.6021,-3.804233,-2.906249,28.61078,41.5341421877629
1,30,500,0.9921207,0.1234032,9.824636,0.08228362,0.4208985,3.064094,-3.802325,-2.877224,28.76271,41.584144023321
1,30,505,0.9269804,0.1658662,9.83769,0.1347196,0.6675653,3.71037,-3.794389,-2.836922,28.94681,41.6341458588792
1,30,510,0.8730246,0.2290463,9.830727,0.03141306,0.7007653,4.402328,-3.788524,-2.795593,29.16568,41.6841476944373
1,30,515,0.8672249,0.2712527,9.808423,0.09838409,0.6922361,5.10571,-3.777693,-2.755982,29.41956,41.7341495299954
1,30,520,0.9223142,0.2723707,9.772015,0.1782285,0.3838318,5.622094,-3.763559,-2.73355,29.69911,41.7841513655535
1,30,525,1.021893,0.2534528,9.757717,0.09732755,-0.03437578,5.906358,-3.755833,-2.733466,29.99312,41.8341532011116
1,30,530,1.11996,0.2211112,9.758885,-0.2094158,-0.2614897,5.90169,-3.766195,-2.745626,30.28769,41.8841550366697
1,30,535,1.181183,0.1967814,9.758949,-0.3880618,-0.2030756,6.084308,-3.786626,-2.756252,30.59187,41.9341568722278
1,30,540,1.215505,0.2223147,9.768755,-0.4283337,0.1170759,6.661961,-3.808492,-2.752181,30.92501,41.984158707786
1,30,545,1.240667,0.3128511,9.792047,-0.4564508,0.449627,7.32338,-3.830826,-2.731229,31.29115,42.0341605433441
1,30,550,1.256041,0.4474257,9.814733,-0.3675689,0.9252867,8.133843,-3.84731,-2.685581,31.6974,42.0841623789022
1,30,555,1.280591,0.5478317,9.838745,-0.4048356,1.403794,9.086326,-3.864436,-2.616667,32.15125,42.1341642144603
1,30,560,1.326614,0.5969898,9.859735,-0.4518626,1.506614,10.05071,-3.883583,-2.5449,32.6534,42.1841660500184
1,30,565,1.369345,0.6288357,9.868631,-0.4054106,1.225878,10.83202,-3.900473,-2.489321,33.19453,42.2341678855765
1,30,570,1.397012,0.6316173,9.87043,-0.3674127,1.030394,11.52822,-3.915124,-2.446157,33.77045,42.2841697211347
1,30,575,1.395062,0.6236857,9.856514,-0.1509741,0.930491,12.15213,-3.917953,-2.410658,34.37718,42.3341715566928
1,30,580,1.36125,0.6452038,9.827675,0.02666133,0.7712656,12.69377,-3.910215,-2.384442,35.01065,42.3841733922509
